content,label
出租：安粮一期住房一套，二楼xxx平方，已装修，客厅卧室共四个空调，客厅厨房卫生间设施齐全，拎包即住，月租xxxx元，非诚勿扰！联系人,1
"世茂滨江花园xx楼江景房直降xxx万！xxx平x房x厅x卫，xxxx万各付，房源编号xxxxxxx，请帮忙推广！如有客户，定全力配合！
",1
"香港红苹果家具x月x日～x月xx日诚信x.xx新春钜惠，工厂直供价迎羊年，详情见店内。地址：武汉东国际家居博笕城一楼红苹果专卖店，红苹
",1
兰州凯迪拉克推出新年活动，购买SRX越野车可以首付百分之五十，四年还款，期间没有任何利息，每天只需还款xxx元，x年还清，全国史无前例,1
"x.x号业之峰装饰第一次活动开始啦，设计费x折起，期房另外有每月x%的优惠。交定金送万元主材，基础工程优惠返现，专属vip二维码，在家通过客户端软件随时可以查看施工进度，施工情况，确保您随时可以了解您家装修情况。地址:兴源道与友谊路交叉口路西南行xx米。详:xxxxxxxxxxx【业之峰装饰】文龙
",1
尊敬的用户：您的话费积分已满兑换￥xxx.xx元现金条件，手机登陆积分商城 xg-gdxxxxx.com  按提示进行兑换【中国移动】,1
各位会员们：贝贝熊凤翔店美赞臣周末活动x折优惠，整箱购买并有奶粉赠送，多买多送（一段、亲舒、特配除外）,1
"奉化太平洋二楼埃迪拉专柜在三八妇女节来临之际为感谢各位顾客全场新款春装最低七折部分三到五折
",1
"你好-，在闲鱼-x手市-场看到你-，有空就来天猫兼职，每天结给你xxx元，-有兴趣可到Q裙了解-xxxxxxx-xx
",1
亲爱的会员！您好！魅力女人节【新华都牛尔】，今日到x月x日x.x折，折后满xxx立减xx，欢迎前来预约选购！,1
"xxxx年x月x日本公司不赚装修钱，全包套餐：xxx元一平方，xxx元宵喜乐会全包工程客户更可享xxxxx元大礼包送优惠。x：全屋衣柜
",1
简朴世家三周年庆，凡办理本店会员卡即可享受xxx元代金劵！更能享受会员特价等优惠活动！详情请进店咨询xxx-xxxxxxxx谢谢！,1
"生活家地板x.xx要靠谱，仿实木地板全包价xx元/平，复合实木地板全包价xxx元/平。工厂特供！欲购从速！！抢购热线：xxxxxxx
",1
"亲们：新春快乐一店品牌童鞋，大黄蜂、永高人、小叮当、上海回力全款到货。二店精品女士鞋，达芙妮、古典风度、香香莉、三雄麒新款到货，欢
",1
"尊敬的会员您好:“三八节”大放价，重磅出击  空前绝后的优惠，“柏氏”买一送十，“圣蜜莱雅““蓝秀”聚惠呈现，抓紧时间行动吧，活动时
",1
联系QQxxxxxxxxxx、印章，牌照，建筑八大员，一二级建造师，营业执照，建筑，商业，广告漂，找xxxxxxxxxxx小王ī,1
"到新人高美白，丰乳翘臀，女人味，清纯都可，大长腿小蛮腰，甜美性感，导演統统喜欢期待你的信息，微信
",1
【艾丽丝】私人订制沙龙、xx女神节x－x号全场充值消费x．x折优惠〖转发朋友即可送护发一次．更多发型．优惠祥见店内，。     地址新城区高杆灯向西xxx米路南,1
"天亿教育高中／初中／小学／一对一辅导／晚自习／练字河西／泰山路／蓝盾景园赵老师热线：xxxxxxxxxxxxxxxxxxxxxx
",1
"尊敬的用户：您好！厦门移动推出xG商旅xx套餐，每月xx元，包含xxxM国内流量和xxx分钟打全国通话分钟数，超出套餐外资费x.xx元
",1
"x起，实木地板五八折，复合地板五五折，保证全年最低价，凭短信还可领取精美礼品一份，更多优惠近请进店咨询，地址：之江国际xx幢xxx扬子
",1
姐～如鱼得水窗帘精品x.xx大型优惠活动即将开始！全年最低价！敬请期待！咨询热线：xxxxxxx,1
"XX先生，您好！我是宝龙名店迪赛专柜的小李，我们要品牌升级，现在在做全场x折的活动，欢迎您过来看看！（中玉酒店一楼商场）
",1
一年一次、女人也任性。三八节当天来桥头堡即可享受wlp顾客x、x折并再享x、x折的折上折。vlp累计积分顾客既可享受x折并再享x、x折,1
"欢迎致电建秋五金包装有限公司武汉直销处本公司主要经营五金材料销售、包装业务，欢迎新老客户前来惠顾，我们将竭诚为您服务！地址：民权路汉来
",1
"忙之中抽时间过来看一下，正好x.x-x.x有活动，全场新品x.x折，部分冬装x折起，肯定会让您有所收获的，期待您的光临
",1
亲们！好消息！王府井诗篇x月x号到x号特卖，低至x-x折，地址x楼收银台旁，款式多多，欢迎您的到来！,1
"欢迎致电汕头市雄兴酒店设备用品有限公司，本公司专业为各大星级酒店，大型酒楼，娱乐场所，休闲会所等提供设备用品，热线：xxxxxxxx地
",1
"让业绩倍增的凤仪天下、最强喜事、熏熏乐等会议模式发布！你想一场会做xx万、八十万吗？现场成功案例分享！你想免费领取iPhone x吗？
",1
众成教育九如路校区致力于初中课程辅导，名校一线老师执教，小班x-xx人，本期开始招生。详询郭老师xxxx-xxxxxxxx地址：农业东路九如路交叉口（宝龙广场斜对面）,1
"遣场所！预订房间可享受最低折扣及酒水的赠送！ 因生意火爆特招： 营销员 限女性，xx-xx岁，五官端正，前卫时尚，活泼好动，免费培训上
",1
厚街镇下汴村汴康西路晋嘉厂旁原晋嘉仓库彭桂兰苏里亮物业，单一层厂房xxxx平方米，租xx元每平方米。电宿舍按需，独门独院，水电齐全。有,1
"大哥新年好，我是鑫旺宅的小钟，这几天有陶然居的业主要急售跳楼价xx万，装修带全套的家电xxx平，毛胚房的价格，有兴趣的欢迎来电咨询，若
",1
"不用担心，红颜居美容院的防晒cc乳，冰晶膜帮你解决，为庆祝x：x到店的顾客都可享受x折优惠，优惠限制x、x、xx，三天，红颜居美容院全
",1
半价啦！！半价啦！！   “妇女节”来临之际，【焦点佳人】美容院将开展本店所有家居护理单品半价购活动！！活动内容:仅限x月x号当天,1
凭营业执照办理刷卡机，使用三个月无违规操作，可办理贷款。详询回复本号。,1
名费：xxxx元 零基础培训保过协议班：报名费：xxxxx元 名额有限，欲报从速，先到先得，报满为止！   欢迎各位考生来电咨询！ 详,1
"线上娱^乐进入betxxx永久网 址，xxxxxxx，com 给您惊~喜加盟代理xx%以上首存赠^送xxx% 更多礼包进入查看b
",1
保费x.x折起，低于电话车险，免费终生洗车，代办年审，查违章，代办理赔。续保电话xxxxxxxxxxx【华星锦业羊西店】,1
"澳门国际赌 场:真人在线娱乐
",1
"您好，感谢您对欧派一如既往的支持，欧派迎新春，送大礼，为新老客户谋福利，送服务啦现在xxx活动火爆来袭，特价门板柜体全年最低价，套餐x
",1
.x万方完善商业配套为一体，给你一个“住在公园里、安家繁华中”的理想居所。目前正在做xxxx抵xxxxx团购优惠，开盘在即！我们售楼部,1
联通固话号码手机卡xx元包月xxxx分钟，包括打移动、电信手机。打长途x.x元另外计费。对话务量大的用户非常优惠，:-)现在可以做成手机卡放在手机里使用，非常方便，如果适合你使用，请拔打电话xxxxxxxxxxx联系，付明镜祝您元宵节快乐！,1
"各位老板，新年好，本人是日立挖机经开分公司经理薛谦
",1
美丽女人节丹尼斯韵魅～厚木裤袜大型特卖活动全场x—x折，丹尼斯东北门，欢迎选购,1
"亲爱的姐姐：您好！黑与白美容护肤养生会所为了提供服务品质，现荣幸携手布伦兰妮品牌在xxxx年全国招募xxx名品牌代言人，倾情馈赠本店新
",1
"【江门A+培训】小学/初中/高中一对一/一对二，x-x人精致小班，晚上作业辅导。查漏补缺、巩固提高。详询xxxxxxxxxxx陈老师
",1
"农行:卡号 xxxx xxxx xxxx xxxx xxx  黄永强
",1
"本期活动:鸿亮牛排全场x.x折。活动时间（x月x号一x月x号）
",1
动推出专享特惠活动，预存xxx话费即可得xxx元电子购物券，多存多得。购物券可在中百仓储、中商平价、京东商城等进行消费。 。中国移动,1
"朋友们，我目前在做人寿保险，母婴险，教育险，养老险，意外险，理财险等提供一系列全面完善保障个人规划，让你自在出行，后顾无忧，需要的可以咨询。
",1
你好，我是刚刚和你联系的，小彭，有资质升级，丰富的一二级建筑师造价师等资源，我的电话xxxxxxxxxxx，QQ:xxxxxxxxxx,1
"您好 我是天津市铭拓金属制造有限公司！我公司专业生产C型钢，Z型钢，价格底质量保证，我公司还代理带钢，度锌带钢，彩卷，方管，矩管，焊管
",1
"北京东二环内～崇文门～一手住宅“不限购”【国瑞.紫金台】xx年大产权公寓，无缝地铁对接，xx万平米大型购物中心，民用水电，可落户，有
",1
期间全场几十款特价产品，最低低至x.x元。进门送红包，送阳台砖，抽大奖等八大惊喜等你来！欢迎进店咨询。活动时间:x.x-x.xx日。活,1
"本酒店提供基本洗漱用品、毛巾、拖鞋、烧水壶、电吹风等；当地插座为两眼扁头，一般手机无需转换器；日元可在国内银行兑换，或到当地用银联卡直
",1
爱尚家装饰携手，金东山，欧亚达，部分商家厂家x.xx联盟让利，在成交价基础上在返利xx%，xx多个商家总共能节省x万元。来就有红包相送,1
千针坊家纺：xx妇女节，幸福任性购，全场x.x-x折优惠，凭短信可领取精美礼品一份，时间为x月x日---x月x日。,1
"尊敬的顾客朋友们，逸丝风尚劲松中街店明天x月x号正式营业。有想做头发美容的顾客。可打预约电话。敬请预约。xxxxxxxx。
",1
"次价值xx元！卵巢清疗法价值xx元，背部刮痧排毒价值xx元！任意选一项！名额有限！开卡优惠多多，千万不容错过哦！欢迎预约！美丽人生养生
",1
"尊敬的顾客您好，丹姿专柜x月x日—x日全场x.x折（特价商品除外），心动不如行动，敬侯您的到来^_^         地址：张槎新一佳
",1
"亲，朗香专卖早春货品抢先折扣了！      即日起到九号结束，一楼所有货品（项链手镯除外）一次性购物满x件x.x折，x件x折！！ 近期
",1
"邮政不方便就打到这个农行工资卡上，户名胡永海 xxxxxxxxxxxxxxxxxxx
",1
肖和生，农村信用社：xxxx、xxxx、xxxx、xxxx、xxx,1
"义乌速保益金融服务有限公司，公司主要做信用贷款，小额贷款及房贷，车贷等多种业务，现招业务代表数名，薪资丰厚，感兴趣可到公司当面详细了解
",1
"哥子，你好。四川程速物流运营部专做返空车调度的，供有安全，高效，低价的各种车辆。www.sccsxx.com
",1
【顶俏内衣】三月女人天，靓丽伊人节。特推出大型感恩回*馈：全 场八折特-惠活动！欢迎您的光临,1
"你好！我是后湖后居易的小韩，刚跟您联系过，绿色新都复式楼，xxx.xx平米，两证满五年，简单装修，现在卖xxx万，有时间提前联系，过来看房…
",1
思驰科技专业芯片解密、反汇编，烧录、PCB抄板,1
"亲爱滴，：莱特妮丝一年一次最优惠的三八活动今天开始了哦！赶快到门店选购心仪的内衣吧！满xxxx送xxx，满xxxx送xxx，满xxxx
",1
"鼎邦装饰对【紫金东郡】征集样板房，送厨 卫阳台吊顶。咨询户型方案设计。地址:世贸大润发、{楚王陵对面｝钻石国际A座xx楼小兰
",1
"亲，福利来咯。【名龙堂官方旗舰店】x月x日至x月x日进行大促活动，期间价格更优惠！更有优惠券可以使用哟！请提前加购物车。切记！先要通过
",1
送邀请函    业主 您好： 有个好消息告诉您 绿城将于三月二十一号举行万人举目的大型群星演唱会，届时邀请了张信哲，徐怀钰，水木年华等众多明星出席。本次活动是台州史上最大的演唱活动，作为业主，我们邀请您本周五到我们销售中心领取邀请函，如果您身边的朋友只要买房也可以领取，绿城申莉祝你生活愉快，来领的时候给我打电话。,1
"星期六婴幼儿游泳馆为感谢你的支持，特推出春节优惠活动：充值xxx元即可享受单次xx元；充值xxxx即可享受单次xx元。另有超值限量礼包
",1
"优品汽配，半挂车配件行业首家电商。确保正品，确保低价，中集企业，信誉可靠。即日至x月xx日前，原厂BPW润滑脂xxx元/桶，原厂富华
",1
"电子版。我们承诺保证您的个人隐私和绝对利益。   中海琴台华府项目现在x号楼火爆认筹中，xxxx抵x万，产品有xx平米临江四房，xxx
",1
您好，我是金正大公司太和县业务经理窦杰。我公司是全国最大复合肥生产企业，主打品牌有奥磷丹、沃夫特、金正大等品牌。现在太和县全面招商，邀,1
"门联：一四来开，本期特码必开双，鸡前虎尾必中特。我今晚不买了！！！一肖是狗！
",1
亲们，祝：丽人节快乐哦！芙蓉坊现为感谢亲们的支持，优惠大放送拔筋排毒套原价xxx，现xxx.另送xx次开背，还有更多优惠等着您们哦，赶,1
"济南瑞得测绘测量仪器公司王广辉恭祝大家元宵节快乐！测量仪器全站仪、经纬仪、水准仪等仪器免费校正！维修保养！电话：xxxxxxx
",1
"你好。我们史丹利衣柜一线品牌，最重要的五金滑轮是很好的。现在x.xx活动，价格给你最低。放心来订购，绝对把你房子装得让你满意。(^_^)
",1
你好 胜好辅料搬至瑞康大厦一楼Axxx-x主要生产肩棉 胸棉 布朴透明带等等 欢迎你的光临 祝你新年快乐 李玉兰xxxxxxxxxxx,1
"顺德奥迪诚邀您参加顺德奥迪x月x号团购活动，xx台特价车，数量有限，详询，xxxxxxxxxxx.您的销售顾问张腾
",1
"xxxxxxxxxxxxxxxxxxx[李选琼工商银行]
",1
树标教育祝同学们新学期快乐!补习找树标,1
你们好:我有一套位于万江天和苑一楼xxx平米毛坯房出售，楼下架空。三室二厅二卫。满五年不惟一，净得价: xxx万。看房有点远，有准客户,1
"先生，您好！我是刚刚给您电话的国诚金融袁微，主要为客户解决资金需求（房抵、车抵），公司网址：WWW.gcjr.com 地址：虹口足球场
",1
（奥临）首家引进特色情趣模式！xx后美女、个个身怀绝技！窈窕身姿，眼到手到，中场舞蹈、游戏，绝对让您体验视觉享受.是您招待客户，放松心,1
通成欢乐买一楼橄榄油专柜，x月x号到x月x号，化妆品全场六折，仅此三天，错过再等一年哦！！！欢迎您前来选购，，，,1
"忻州联众福特xS店迎x.xx活动全面开始，各类车型巨幅优惠。详情电询福特小李，xxxxxxxxxxx，买福特车，推门找福特小李，带您选
",1
"保山建材家居联盟工厂直供会。马可波罗瓷砖、海尔整体厨房、嘉明灯饰、安华卫浴、掌上明珠家具、新豪轩经典名门、方圆地板、嘉明窗帘。x月x日
",1
你好，我们是智银时代广告公司，主要从事喷绘写真广告制作。        现诚聘喷绘写真广告操作学徒、普工。地址在南湖恒安,1
"你好，我是家乐福永平店伊利奶粉的，奶粉有活动买四赠一
",1
"亲爱的朋友，有些高档烟x折。。。。需要联系我，中华xx符桂榮
",1
综合广场！城南核心，独立产权，沿街商铺，国际开放公园街区只属于尊贵的您。私享专线：xxxxxxxxxxx 财富预约中心：原四通山庄。,1
"【三八特别活动】即日起，在屈臣氏专柜购露得清产品满xxx元赠水活乳霜、精华水中样各一；加购露得清、强生美肌、李施德林、O.B.任意产品
",1
"新的一年新气象，xxxx年为了回馈你们对本店的支持，本店特推出妇女节活动惊爆来袭！惊爆一：免费做护理一年（xxxx元年卡xx次，年
",1
【客来福】衣柜移门，中国十大品牌强势登陆沂源！x.xx团购优惠火热进行中，衣柜免费送、移门做x平送x平。询xxxxxxx健康路瑞祥建材城对过,1
尊敬的家长：新年好！新学期即将开始，我处开设寄托教育，报名者即送教辅资料。我们的服务宗旨是：培养孩子的良好习惯及健全的人格。欢迎各位家,1
"法兰琳卡：            x.x美丽节！           全场第一瓶原价，第二瓶x折。套盒低至x折，面膜买一送一。
",1
";惘上-博采!老-品-牌!信-謍-好!佰￥佳￥楽!体*育!龍#唬...详情登入:dhyxx.℃○Μ
",1
"【水岸新城】开春喜乐购，x.x-x.x日女王特惠专场，美人节闹元宵，活动纷呈礼不断！抄底一口价，限x套，优惠Maxx.x万/套，买即赠
",1
即将推出小户型精装一线江景两房三房，直望珠江，俯瞰沉香岛，给你一个生态豪宅居所，不容错过，xxxx抵xxxxx巨惠火爆登记中…… 预约,1
新年好！祝您做生意羊羊得意，前程阳光大道，烦恼扬长而去，羊年发大财，羊年大吉。本公司新研发生产出玻璃磨边抛光刻花轮   Vx Vx Vx Vxx 等！  BD-x BD-x【泥轮】。ＢＫ轮，优质羊毛轮，抛光粉，抛光盘等产品抛光效果与质量没有最好！只有更好！价格更低！润龍磨具：梁洪森.手机：xxxxxxxxxxx QQ：xxxxxxxxxx我们将以客户为中心·以技术为先导·以质量求发展·打造行业内最具性价比产品。 真诚与您合作！,1
机加宽带。x，老顾客带新顾客购机即送价值xxx元手机一台。地址:永州市零陵区中山北路中域电讯电话:xxxx-xxxxxxx,1
尊敬的顾客您好：春风送来暖暖意，在春季来临之际，南雄宾奴商务男装特别促销活动即将开始，全场衣裤买一送一，让您在新的一年事业“春”风得意,1
在三八妇女节到来之际，东海金克拉钻石活动优惠，黄金xxx元每克，钻石、银饰一律七折，特别活动xxK金箔玫瑰花活动价xxx元一支！欢迎前,1
"福州杰兴驾校元宵特价优费，最高返利xxx元。每月限xx名，预报从速。报名热线xxxxxxxxxxx  优先考试，优先毕业！xx-xx天
",1
"恭贺！你已被湖南卫视《爸爸去哪儿》栏目后台选中，已获得奖金x.x万元及苹果电脑一台，浏览 bnv.bmcer.com 领取。验收码xxxx
",1
"欢喜闹元宵，魅力女人节。客都购物广场诗婷专柜迎三，八     ～活动期间购文胸一件者可享受x.x折优惠，两件者第一件正价，第二件可享受
",1
"【兰蔻】你好，我是杭州大厦兰蔻专柜的小周，x月x号女人节快来临了，x号至x号买满xxxx即可赠送价值千元的x件套，多买多送！其中商场更有xxxx送xxx的优惠活动，有需要的可以联系我，不方便过来的可以找我邮寄哦！
",1
b惘上-博采!老-品-牌!信-謍-好!佰*嘉*樂!体#育!龍￥唬...详情登入:dhyxx.℃○Μ,1
好久没联系了，还记得我吗？按揭房再贷款利息降了，全款房全额贷，好消息很多，有需要找我哟。,1
小饭桌  单科辅导  幼小衔接 报名热线：xxxxxxxxxxx                   xxxxxxxxxxx,1
"庆版“醉三秋”两瓶。x号当天购机，再送劲爆大礼！我们就限量xx台 噢！详询xxxxxxx.xxxxxxx'
",1
"敢约，保证你有份！亲，白送的你要不要？？？如果您对我店的任何一款车有购买意向就带它回家吧，只要您想要，优惠力度让您意想不到，还等什么？
",1
"我们阿利坦·银河湾项目在x月x号-x月x号期间会有喜迎元宵节派送汤圆活动，即到即送；凡在活动期间购房者，都有机会参与抽大奖活动，欢迎您
",1
"平安银行最新理财资讯：平安“女神节”火爆来袭，xx天预期收益率x.x%， xx天预期收益率x.xx%，xxx天预期收益率x.xx%；x
",1
"各位家长，首先祝大家新年快乐，阖家欢乐！新的学期马上来临了，思哲教育辅导班也开班了，现正在火热招生中！x月x号下午开始接受报名，需要报
",1
欢迎致电好想你枣有限公司，本店现在推出买三送一的优惠活动，来店还有其他优惠活动，每天三颗枣，青春永不老，我们将竭诚为您服务，详询：xx,1
"特别消息：克丽缇娜公司最新活动   三月八号当天在克丽缇娜耀江店推行优惠活动       活动一（产品） 满xxxx元 即送xxx现金抵用卷            满xxxx元、即送xxx元现金抵用卷 满xxxx元.即送xxx元现金抵用卷 备注：（现金抵用卷可当现金使用、买产品.充值卡均可） 活动二（身体项目）肩颈.淋巴.泡澡      公司活动价一套起xxxx元 活动三（明眸惊喜）      公司活动价一套起xxxx元 以上活动归克丽缇娜公司所有！不是本店活动！本活动不可预定 保留 过期做费！只限当天参与！详情进店咨询.??xxxx-xxxxxxxx     这两天有雨雪出行要注意保暖哦
",1
"姨:吃饭未？今期杀剩下虎与猪两个肖，一肖有虎，羊，猴。你参考一下。特码连准了几期，今期开始不要买太大，怕不准～
",1
本店附件需要重新更新，店内所有附件亏本清仓大处理，欢迎进店选购，活动时间x月x号到x月x号。 小冉鲜花批发,1
买空调选格力x月x号–x号，仅此三天！连续x年，x年x次，冲击全年最低价。预存xx抵xxx元，尊享高额xx倍翻，全年最大力度，找我再享,1
【万科金域国际】三里庵、双地铁、国际系写字楼来啦！ xx-xxxx平米国际甲级商务写字楼璀璨面世，万科品牌值得信赖。咨询热线xxxxxxxx,1
"你好harborhousex周年庆，x月x-xx日，全场正价商品x折，满xxxxx元，送xxx元床品礼券。宁波店设计顾问周丹维
",1
"领取精美礼品一份，现场各种主材特惠及抽大奖活动！详情请致电：xxxxxxxxxxx
",1
"w长期诚信在本市作各类资格职称#以及印 /章、牌、 ……等。祥：x x x x x x x x x x x 李伟:
",1
"育英学堂春季周末班开始啦！开设科目有数学，英语，物理，化学，一线名师授课。学费xxx元。另设一对一辅导，详情请咨询xxxxxxx。班主
",1
"本周六龙发装饰与您相约《美丽华大酒店三楼》，共同品鉴健达花苑设计方案。我们实测实量户型尺寸，主任设计师现场帮您分析讲解户型优缺点，给您展示解决方案，定装修送主材大型优惠活动。地址：体育大街与和平路交叉口南行xxx米路西，设计师我会提前安排好，高会萍与您相约周六。
",1
"亲，我是梅龙镇资生堂的晓晓呀，一年一度的化妆品节到啦！x.x～x.x号柜台和商场全部双倍积分哦！本柜也针对xx节推出各种优惠套装和买赠
",1
理肤泉x月活动：x、x.x-x.x，买理肤泉产品满xxx元以上享受xxx档GWP和充电宝一只；x、x.x-x.x，双倍积分活动.（所有,1
翔鹰保安公司急招聘，男保安员年龄xx一xx，身高xxx以上，包吃住，加金，工资每月xxxx千元以上每一个班xx个小时，作六休一。急招聘,1
如有打扰，请见谅。[调皮][调皮][调皮]玫琳凯x月减龄促销  一、购买任意幻时和幻时佳系列产品满xxxx元，即可获赠xxx元的超值大,1
"思大教育通知：前xx名报名成人高考（大专、本科）学历，可免报考费，另送价值xxxx元培训课程（含xxxx元电脑培训）！詳詢xxxxxxxx
",1
亲子玩具宝贝体验中心会员您好:-)现在办理各档次卡九折优惠/月卡xxx/季卡xxx /年卡xxx/推荐好友均享折上九折优惠,1
"大型台式高科技仪器美容，到时我们第三方公司一次性送出xx蚊话费答谢，地址:广州海珠区江南西江南大道中丽日广场二楼Exx铺（地铁x号线D
",1
办xxx新春盛宴活动！现场有专属您楼盘的方案深度解析，xxx万红包疯抢，主材返现，百家知名材料商现场助阵给予最大优惠！山水吴双诚邀您携,1
观；环保材料展示；杭城xx位顶尖设计师亲临现场；样板房征集等！优惠年初最大；提前报名可免费构思平面方案！萧山金城路xxx号龙发装饰阿龙,1
"【春秋旅游】x月xx日赛琳娜号中国首航，周五出发，限量三人房，xxxx元含税起。x元换购岸上观光（限xxx名）。详询：xxxxxxxx
",1
小姐您好，我们是中信广场xxx-xxx铺NINE WEST，现时我们最新春款活动：购满新款满xxxx元即可赠送自助餐一张，数量有限，详,1
您好，明水绿豆豆英语学校给您拜年。我校开设中、小学数学，作文与阅读，英语，魔力音标，书法，识字班，x月x日正式开课，新生报名前xx名赠,1
"求购二手车一辆，一万内的，最好是夏利，有意出售的朋友联系我，谢谢！??xxxxxxxxxxx
",1
元宵佳快乐！ 合众人寿业务员武建华给您送上圆圆的祝福！在未来的日子，您需要了解或办理保险业务！欢迎您来电！是对我的肯定和支持！ 现有一款五年定活两便，日复利息x%的储蓄，限购到x月x日！机不可失，银行次次降息，就是在力挺我公司此储蓄，详情电话给我！,1
"开户行：中国工商银行；户名：何文轩；帐号：xxxx xxxx xxxx xxxx xxx
",1
钟祥首席风水名盘感谢您的关注！（御隆天下）新春感恩，买房送房，席卷钟祥。xx—xxx/平方米实景现房，送xx—xx/平方米，抢房趁早！,1
"通知，最轻松，最享受，效果最好的，减肥排毒养生屋强势入驻爱黛美容！蓝领国际瘦身六大优势让其他减肥方法望洋兴叹！x月x号正式进入本店！赶快抢订体验名额吧！三月不减肥，五月徒伤悲！！！       爱黛如意送上
",1
亲爱的姐姐，您好！x月x日～x月xx日贵阳新华路玖姿服装专卖店新款春装买满xxx省xx，冬装满xxx省xx，皮衣x.x折，在这里提前祝,1
"亲们，相宜本草买赠大型活动开始啦！赶快行动吧！赠品丰富，买就送，买的多，送的多西单店
",1
商讯，爱普牌颗粒硫酸钾。xxKg包装，青海粉硫酸钾，xxKg装，均到货。另大，中，小颗粒尿素。多品牌xx℅二铵还在优惠供应中。如需请联糸。新合作农资公司，,1
世界因你而美丽 生活因你而温暖  ，x.x节来临之季，    通海西街xxx度专卖店）  全场女装：买一送一 活动时间：x月x日—x月x日 在此 xxx度全体员工祝您 节日快乐、心想事成。,1
"初三家长，本校于x月xx日开设第二期政史中考突击班（一期已额满开课），特聘重点中学知名教师授课，请有意向家长来电咨询xxxxxxx鸠儿文化
",1
"您好，我是之前联系过您的裴敏（正荣幸福城邦），辞旧迎羊年 ，优质房源享受新春特惠折扣，x月中旬左右有新房源开盘，现在可以预约，预约一万
",1
"上海泽群！ xx-xx岁也要！【市区连锁酒店】招聘男女服务员，十天返xxx元，每天下午x:xx面试，次日上班。xx-xx周岁，包吃住，
",1
"感谢您致电王府店，本店环境优美，地理位置优越。是您商务洽谈，休闲娱乐
",1
批发城、升值空间无限！我们每周三.六.日都有班车来回接送，希望您能在百忙之中抽出两个小时的时间来我们项目实地考察，咨询热线:xxxxx,1
喜从天降！！！现代经典养生会所xxxx年康乃馨品牌健康代言人招募大型活动倒计时开始了！！凡是新老客户均可xxxx元享受xxxx元盆腔艾灸养生调理套盒一套，全年免费保健调理xx次，仅限xx个名额，欢迎带您的朋友踊跃报名，x月 xx号之前到店领取，咨询热线：xxxx-xxxxxxx,1
"大力度的活动真是太难的了！全年保证最低价，x.x号又说涨价了，赶紧过来把折扣，占住！ 地址：居然之家河西店四层梦天木门！
",1
"华罗农牧集团在xxxx年春季为答谢广大新老朋友，隆重推出以下优惠：x.凡购药达xxxx'元，赠铁观音茶x盒。x.凡一次购药达xxxx
",1
女士您好：新光天地x月x～xx日举办化妆品节满千返百积分换礼x、x日为FANCL品牌日商场xx倍积分 多重好礼期待光临 详询xxxxxxxx,1
"） 凡购买嘉媚乐（以下任意一款殿堂级商品） 立即获赠价值【￥xxx】眼部精油乳一支 x、精油乳￥xxx（女神必备） x、雪肤礼盒￥xx
",1
"永丰百货商店欢迎您，主营各种日用品及百货。价格钜惠。如遇电话忙时请稍后再拨，竭诚为您服务！
",1
"佰草集x.x—x.x号全场满xxx减xxx，x.x—x.x号满xxx减xxx的基础上在参加xxx返xx折合x.x折，另有超值买赠活动
",1
你好，我是华联泊美的小雪，厂家又做大型活动了，最低到六点五折，活动做到x号x号我下午班，有需要联系我哦，谢谢！,1
先生你好.我是京都恒隆购物中心置业顾问小王.我们商铺总价x万-xx万一套.门面房总价xx-xx万。门面九千左右一平方.三楼京都恒隆假日,1
"办理无抵押贷款 大额信用卡 最低利息 额度x-xxx万 个人和公司都可办理 只要你想要 我们就可以办的出 xxxxxxxxxxx 王经理
",1
"名师教育今天（x月x号）正式开始晚托辅导、一对一辅导，请新老学员及时报名。 名师教育冯老师xxxxxxxxxxx，阜湖路城市之光
",1
现在花一百先预订，过个大半年才补款！一百块你买不了吃亏！一百块你买不了上当！厂家直销亏本大甩卖！原价xxxx现在只要xxx！一百就能带回家！,1
中建·金象广场最后x套臻品清盘特价xxxx元/㎡！央企品牌老城核心，极致配套醇熟学区，钜 惠史无前例！即买即住即办房 产证！xxxxxxx,1
"三八大活动开始拉！为了你们惊喜不断！春季大显身材的女士可要抢购了，能让你瞬间前凸后翘！身材迷人！塑身衣裤买一件加钱再送一条，另送面膜
",1
城南园丁园对面面积三百五十平米，现做小商场八年合同，租金每平米十元，三月一交，门面地板高档装修，转让费用xx万，当时转让二十万，装修十,1
你好！金港电子商务有限公司，现招聘网络销售、电话销售，提供住宿，底薪xxxx+提成，平均月薪xxxx_xxxx.面试地址：昆山花桥镇绿,1
"”醇★蕾丝，致★珠花，留住永恒颜色，缔造优雅女人！早春换季时节！“x.x--x号满xxxx元立减xxx，全场双倍积分！赛高世纪金花永恒
",1
"您好：我是刚联系您的顺邦投资高级主管金胜斌 。专业办理银行贷款，转贷垫资，民间PxP短期融资，出资理财。电话：xxxxxxxxxxx
",1
"特大好消息：为了庆祝三八节，根据市场需求，平安特推出每天只需x元钱的防癌保险，最高可获xx万。只售明天一天。速电咨询。xxxxxxxxxxx
",1
哥     你好，河北百邦装饰公司祝您和家人元宵节快乐！临近 x,1
"[台州宏展]帮助企业、个人银行借代到期的还代/垫知。  金清/建设路xx-xx号xxxxxxxxxxx///xxxxxxxx
",1
"在深圳考试院楼上。我们专注一建二建造价的培训，证书挂靠，五大员，中工，工种，学历可包办。有需要可随时联系我的
",1
